is_nine,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
TRUE,-187.1094621,-880.5701635,161.340966,150.1246846,-461.5978222,-458.9294833,181.2739851,-73.71129912,225.7120403,192.9510573,-191.1551568,41.6725703,264.4156137,-83.3358713,-64.46384938,163.5345533,0.434949272,-26.93894762,-189.5911926,-289.7619359,-236.476749,-141.7214782,-192.9192318,-131.1736145,-33.52085285,171.0473378,78.51921372,45.0488985,-266.8850989,-30.67505517,263.0067449,-10.76268281,-85.35392454,-40.25990935,-46.50021372,-68.21345232,-78.26336602,88.98097256,-171.3424029,164.8998352,-34.72919259,5.855237117,-42.67157983,-184.2237362,-144.0452193,-56.16845759,-130.0583556,-92.02161415,-42.55522221,-29.98687354,190.4161026,115.5056293,95.42648926,14.40187278,-82.034581,43.71203798,65.2004243,-38.38664941,1.492909314,-158.6094112,13.9619308,74.10524634,-8.134020152,59.06687133,158.4507739,-87.52513175,-37.969403,-80.19906054,-139.1609067,46.3990703,-50.61190864,27.7277103,-16.35973668,-139.6333007,-53.61358996,195.871444,-14.52548097,43.62964755,24.67678739,52.63526158,136.149933,-267.9415887,37.1326022,-64.35459459,40.12498887,-2.400428489,-130.7884977,151.1217179,-32.33419498,-62.44582856,127.479447,-39.47701609,20.80879505,-112.6190661,-20.26924156,-82.23465854,-20.09707426,-40.76206906,65.74517323,81.78062549
TRUE,978.8170354,-45.65107692,624.1419172,-615.4018616,-85.04607193,-96.71508403,102.8083548,-16.67295724,-137.9439944,90.78947775,-329.0223852,-222.140379,-267.8855286,152.9023944,22.72023527,-128.1827412,165.8007046,-409.8721304,-27.98152245,-470.77895,10.23807039,16.26550192,-130.8741931,-425.5779426,544.1654851,-107.0497023,226.9368309,-165.8631366,105.465212,143.034659,-0.763652624,215.4828776,77.66879247,-342.9308851,-333.6060777,-40.87043767,289.4804015,-129.7418202,-57.50944193,268.0322759,167.7952857,7.470345693,32.43201919,-96.69518923,253.7044328,35.10143324,-141.1123939,-99.35464535,28.04277768,250.0747474,263.0954783,46.18383796,-157.979081,22.03260405,208.7852374,-204.2736439,-275.2944183,-122.3579283,-33.12683472,113.9557357,91.37305848,0.759592276,109.6319103,29.63835059,-7.132527925,115.6191967,116.1954811,-206.2579557,-125.1045848,161.7369223,-265.4980096,334.4090742,36.6817713,-127.2474338,-24.74726799,-26.17009939,62.23802358,174.8115442,-34.89311532,-139.4002555,-162.4782754,-8.22610765,-54.89720792,-48.37622705,95.65771667,-0.430499605,34.5719533,-21.43894153,-151.935858,47.12566391,-101.3821814,-11.24258048,-112.724136,169.8188967,133.2161616,133.5216187,-20.87962393,2.35607029,52.44142522,13.60501961
TRUE,442.0717447,-0.792905747,-305.4056595,605.8364217,108.1330328,-304.4844077,-512.807354,189.6746926,-133.7746027,-583.8833141,-4.132687534,-87.31170276,355.1096382,-694.2206944,77.33410577,-205.7824507,110.5720285,285.1580577,356.4267241,-159.1862573,74.22961481,-240.5228238,-66.01642528,-253.7185069,139.9014803,86.33099198,-140.7338233,-104.458663,458.8608994,161.4257766,-68.1922529,-14.36654482,117.6424015,30.11954301,107.3010098,17.50129186,-38.80769418,251.5531968,101.2508271,-97.56075645,26.21495655,96.86177483,-96.61743782,-175.1720406,180.141171,-143.0731871,6.539029074,-149.2518447,-62.94130547,226.3300058,-43.09475768,26.877044,-62.85067392,170.6673228,-116.0698764,-127.1767419,-14.73494996,-75.85559539,154.2872341,-79.79643024,-86.81774941,-14.53160524,-10.61358633,39.15049408,-68.38776636,-22.58949403,125.4785906,38.14396006,41.44754567,-8.925437468,68.34055295,64.00400724,-34.76533771,115.9555634,-185.9963497,-40.52422806,-236.6491195,-37.35029577,-72.79548541,72.92561364,2.701633779,-8.812898718,152.4860149,-13.39914821,-66.64142434,-162.3815787,8.41694987,-12.72206176,-68.5274169,160.7545543,-145.4581727,-23.66203262,-30.82889601,2.62095504,27.72955645,5.153657873,-114.3910128,-187.530694,-14.57062153,-39.11902147
TRUE,-171.4505384,376.3406992,-1144.736654,161.295776,122.4648494,373.224703,335.8820695,151.2530569,-3.986947999,206.2641129,154.6032717,117.5052212,187.8470427,138.1503227,378.8172102,-370.6456954,-249.6655927,-51.75689498,147.3995292,-159.2071324,114.5079811,-130.8290204,-12.83238895,-107.8718425,291.9337865,81.42847817,-163.4986329,177.1738636,-63.55225612,2.374113866,70.60470703,-104.5825224,116.720353,74.89594779,-14.94097253,-73.11892332,95.44191884,3.57947963,20.62447864,41.43013488,224.8708124,290.8897099,-222.2475451,-26.0904989,176.3768525,187.9321525,198.7004466,-45.20665142,-37.72353842,32.58940326,113.5676094,22.89253073,49.15762145,-16.84384465,-57.42249666,-133.6536262,50.37338305,13.39191423,7.861906055,109.4681454,4.310593782,-55.19000262,89.09242267,28.53737958,146.0352465,113.2170763,-15.80459618,118.7346385,-14.69270079,57.7303844,-99.53210413,-45.27005416,13.51269831,-23.6460802,-19.04762399,-261.4140526,-124.0312201,232.9275722,171.8596568,13.68145644,-92.59998417,-70.26432272,4.491169329,23.13859815,78.13515972,-68.526471,70.28163774,52.32694193,-221.3404747,-162.9463641,-55.37083526,-8.931930058,102.3763395,-2.677300021,-39.6802771,38.34583384,77.61929726,-17.30291126,-127.4992849,69.27980627
TRUE,-621.159267,34.20913104,-725.3366077,-407.4773498,259.6227379,319.2289431,390.8600728,-410.3048809,-252.4934603,-235.2868724,-66.75006035,78.1127715,-249.3746776,69.55486973,-28.70560562,5.755040511,-123.205277,-0.467102964,-63.1238748,89.87968446,134.594453,358.6447716,-221.1956344,123.5218217,-0.099442756,66.96435212,74.93307325,77.40052956,-14.04063724,35.68720948,-146.1907019,188.4347417,-121.158898,20.0929924,-9.082655485,162.0185041,79.7866526,-106.4254207,-45.87063252,-112.2228254,-97.98132218,161.7724245,-121.0573382,154.9987469,-76.95932142,115.6727453,-8.411720044,2.030658926,-3.501451763,-24.94220482,53.64432231,40.10843789,-10.64892342,-150.5010483,34.99514747,-26.5638615,-39.36527413,48.88266336,-16.23241829,-50.35949532,26.62863041,-114.8868093,62.3149844,-3.921722197,-19.18642244,18.09764301,-2.839997822,73.83061468,-56.76688975,-102.8159267,110.3438459,-57.3703703,28.45493477,-23.83389351,-54.08299326,16.41229852,53.98808566,-31.58270972,-25.01787084,-45.38882608,13.84518851,-108.5868242,209.8499575,26.22343343,-18.75045448,17.27641982,-112.2379538,7.282606217,-99.96743637,41.770104,-116.7236453,43.5756286,-3.846538583,-46.11762442,-75.15242453,24.73250668,-8.858693009,-52.06600885,-112.3878503,133.5148073
FALSE,83.66141132,-212.7414788,-739.9218957,-217.6725009,-462.4286224,640.8548505,-527.437125,-342.0608023,-103.6834372,160.666065,172.3841326,162.3794014,18.51118347,-124.1918351,14.55338745,-229.8321021,133.6010515,188.6238538,-4.309150219,-84.60803443,-18.07766738,39.70031944,-170.116205,-96.17883361,-30.68478364,-34.63023836,-305.0467477,-241.6223355,-178.8040632,27.47009331,-238.229919,-62.14606576,50.15179637,4.558763989,72.41919656,-3.727514456,21.06944918,15.47367191,-45.15228842,-213.9810081,-33.81461024,-141.6300945,-60.65909531,-90.97109342,114.867698,67.01193099,113.6194973,2.807990553,-93.30489267,7.038371226,170.9579589,-174.7656908,234.8962862,20.4547713,88.33312981,-155.8400239,125.2249018,53.47897607,68.20857292,-83.67634907,65.6433445,-159.5876026,-109.453924,-14.00369922,-3.851576263,51.05472207,15.26254879,-48.46403999,-162.5563934,-39.72880442,79.76883674,-112.8466146,-59.74423129,25.64039918,36.10434603,42.83477702,75.57785047,-210.9977474,-42.61370852,-6.047435922,41.51673269,21.73969017,178.9198371,-73.54830676,1.276059653,-36.20562801,-14.07442461,44.44224556,69.75716693,15.56712954,-127.7074015,179.558094,-79.36570466,-109.665789,-75.16512606,0.762925459,18.37884654,43.83387449,70.02302668,-10.34832603
TRUE,-158.0707885,-407.0892823,-331.1405705,34.06817214,-453.5205139,319.4120886,-3.901001788,265.0601245,234.5339016,-83.00564352,257.6747001,-145.8005014,-283.3351939,-162.7153768,-329.6574653,343.3904021,-133.9286422,210.7777779,80.37504146,171.3762019,173.6698625,-14.47683194,3.518283424,223.5158381,199.1683866,72.63781263,-154.2959698,62.26329443,-11.93434662,135.1981787,-260.3541537,-90.14552069,-37.70928551,-236.9396551,79.77213964,-63.95966575,11.73017748,-68.51884035,-234.0371871,-99.48488726,137.7705578,105.356629,-170.6122462,96.90534409,-102.5893199,-9.849381619,-61.19137396,315.7467335,-5.974845821,-6.654873334,-36.05285294,-194.0863067,-121.2582474,-121.8339699,7.436260113,67.96765086,41.71247236,-140.4927935,44.1296806,-0.614400551,130.7660383,-85.80260002,-51.33201624,181.134956,34.20317659,-4.346153246,17.33835381,-195.8270681,-56.85802134,44.22519976,4.537324873,-15.60090569,-188.5729678,116.8253624,20.41367192,51.36561724,5.142585593,7.965982567,23.53619088,-18.27151542,12.92236359,12.43379104,-48.6098951,137.5111429,-21.56427651,175.8189853,-112.1150505,88.32745617,-0.758859888,-195.6915932,-17.38196332,-20.35525658,-15.22383111,17.93155451,-31.90217721,24.10777847,-22.1995409,-103.7888467,62.48340211,-8.658743609
TRUE,-345.1367191,493.8481135,-1022.872998,102.8431218,526.1703396,566.2431562,465.3224037,107.6642417,-240.0457327,-106.145668,-241.7882602,208.1275617,-244.1393555,-59.87028367,316.5777503,-229.1698641,-297.0051088,-107.4640324,214.5597779,-27.98380042,-4.118871696,-246.2849128,141.1374039,-85.57564375,-29.33647096,-41.86104869,-7.729599192,169.9257399,70.95640584,12.84596238,115.9518615,-39.87127678,-4.152225596,16.13201402,-21.18888159,-146.2398276,307.2058595,-68.87237474,-29.26734252,154.839877,58.61827808,170.6440955,-37.12444151,57.87548936,89.64472659,3.570430204,42.57234204,42.44428836,248.4400257,41.61687462,34.04449048,-66.1323427,-52.12439339,-126.8047936,-123.6093237,13.16671083,1.074761057,-116.5604376,-35.69772254,20.79032748,-130.5294381,-6.228888572,71.42723469,14.81865981,-11.55501673,14.39731111,-195.5158781,48.19997758,124.6074961,-18.91787129,-91.86103898,78.26519693,-46.54470227,29.09429457,93.64272966,-15.37343437,44.57687436,-10.67259352,76.04818692,16.10407344,56.25020486,42.38964493,-5.749840454,-10.83373992,69.78156251,158.1499977,-158.6075609,22.26409614,-12.0637516,114.3191192,16.89904625,-4.370391166,40.24936127,14.09765303,0.459875527,31.79136776,-21.13971591,-13.03605819,82.93851548,-85.61746764
TRUE,1331.962119,389.3706298,301.6071412,314.7625502,-108.5836519,663.4919217,737.7269271,-576.4968816,-198.4994297,248.9527276,-257.6061468,210.8866372,475.7921731,-625.7552176,-94.73308206,-14.73298165,13.44959307,-413.337072,140.6920442,-157.7617121,-378.1062607,356.2240104,-207.8057956,11.70695387,-35.75116008,222.1230195,123.3402755,108.4352075,115.9999169,45.13995889,42.45725189,128.0574268,325.4368518,113.3764412,25.98610038,197.8185865,-41.61104986,-258.4644471,32.90659175,-16.45931537,-341.9689323,126.2163944,-159.8949858,80.23999381,147.4145557,-89.37258627,-36.49241225,154.7417284,-52.86389434,-56.89898878,-21.23710204,99.26137848,-91.24019767,-206.4412014,70.21133548,43.09421743,-141.1798612,107.1325495,-288.3829272,-201.8588383,-70.31179078,-26.12406833,17.87394857,16.33731468,50.88925231,83.64571213,53.2915285,125.3827167,226.763454,-68.64354981,-39.07341683,-22.02509443,110.2803877,0.04662442,-134.5241416,76.07901844,-89.23922165,6.294027867,-238.8538741,78.72711124,-37.30810167,18.84980253,50.02083088,46.63098257,40.28054338,-34.19823216,-5.884365239,88.06168762,-41.96144657,-55.97138396,-37.85823108,33.62838393,62.63836596,-74.38244928,99.00311287,-69.06570312,-80.69300338,-41.22900666,-14.11128877,-34.13439781
TRUE,285.4206593,-524.7443524,357.2489116,531.9610479,113.0368771,-309.0124678,-594.8978227,6.360489888,-246.5969588,-332.8805913,312.8726193,146.7980967,-39.60797564,-134.1009112,-222.313648,170.5379181,-61.17612502,-395.8397718,178.056341,213.0007242,261.7783818,-57.83700263,195.8760531,474.2783949,253.274759,200.3462778,-191.1497244,-165.166288,-30.44716877,97.4125698,91.17682244,-30.61922746,57.46778257,10.59700395,51.97671925,-151.3443682,82.79345278,-60.44618727,-99.2279169,40.65653946,247.2845579,-214.6262879,-392.0665354,98.08861101,-98.30389568,-275.6123167,10.22119354,-84.40966855,-40.05235209,219.6849151,-149.0104144,-79.39266542,-147.4135073,-19.21940464,86.6671667,61.86811071,-90.44067611,-31.05286084,25.93289925,21.38537209,-176.4473474,-1.294376585,-4.969818078,117.6905821,-4.791572724,7.915967252,-229.1670706,133.3273774,89.79291942,-94.09210894,60.17886456,25.13219054,29.50290008,103.1040037,-188.3614088,21.9050563,-19.45062204,-107.3447547,76.33677353,-128.0366857,-55.76035355,-29.36196839,3.907049342,-85.3209997,183.349776,-109.8839012,0.081128902,-99.98731453,4.656677837,15.71836966,-138.9492606,62.44227422,-22.33620187,68.20576548,-35.44427337,-47.82947204,-34.7133676,152.1860358,81.22810025,37.74923215
TRUE,-247.7258507,-286.7149063,-162.5976054,866.0743191,14.87733374,-424.2795754,-632.9364312,-143.1000372,-462.8764223,62.21392572,1.579969152,282.7190066,267.124135,-242.3506249,280.2471463,51.57626168,128.6218891,-403.2841259,-564.4679778,126.6708347,-307.5578303,91.50246452,-23.96225005,-49.07277496,-116.2948697,114.5998893,-70.09968018,170.5042451,158.2402901,-22.99966683,92.20259787,91.24555687,-209.6300172,-181.0170934,62.00838413,-67.6867519,6.45479409,-219.5003693,-20.44860756,-15.14735009,-22.2709498,44.10970832,-133.4444888,235.5229015,-163.5279202,43.47872364,58.34239554,15.97466345,-159.9957757,-54.36347828,264.8646558,11.79383543,235.5357945,-10.21363961,53.74861955,-107.585649,-6.419765938,0.593130286,44.30927237,166.5667758,47.11178139,163.9818763,48.34769349,-83.66903401,-37.96244669,109.425292,174.8404199,-142.1095893,-212.3616749,144.5990327,1.570611952,-117.5609993,-35.00224895,41.58583177,20.31060092,141.6506365,91.23064499,-78.20375346,174.8411649,76.88466921,-56.13152113,-8.571453157,51.51629458,-101.7728429,12.4107992,9.501954881,-99.15210563,12.68126387,-22.15910515,113.5388557,186.4117659,-4.878762694,129.5981866,21.74830748,-12.52534973,-62.64386131,63.06945821,84.93145427,-42.85080447,96.94143785
TRUE,-496.4357523,-393.5041997,-43.83770518,-645.2808428,-329.351107,60.32599275,137.5997588,-210.7141542,-18.78483537,-364.6200551,93.80820426,48.61206001,75.07768217,238.9312112,-317.4491143,140.1631731,8.705189369,145.8014996,-93.91053652,-82.1930188,-0.009144721,307.6363435,2.653873095,-216.9003668,272.3859543,-74.51158982,39.64754546,68.85944761,103.6522015,73.4218178,71.48842849,-108.653413,-135.6179701,-73.94843669,-175.2638264,85.28943796,170.6449162,-193.1588291,-46.4741831,-102.7962026,299.7733339,-19.47355726,225.9231329,-17.10887694,-91.85116923,-64.14065807,-161.4396036,-23.08201173,114.1910647,-52.81037623,59.97895275,-26.06538811,-94.41902633,-36.37802408,-97.15050132,-87.68546687,47.33493179,37.66004731,94.51722511,25.2341193,109.5325345,25.37947446,-64.6845251,48.88137447,-41.03546756,63.6144162,-83.47718978,-59.23524834,153.7134065,-225.3635776,-72.28890861,35.49672009,38.0375629,55.67188704,-3.580184064,-133.9467799,50.05556656,-124.7690329,198.1053683,37.77753861,-12.18744288,-47.75810119,-44.53324137,-3.60239053,16.53184127,141.7924171,-32.03171444,-41.10212959,31.83393393,17.12362598,119.479503,40.75900511,-185.1852913,-82.56343631,33.63432812,96.82562143,43.70963746,-129.832335,-36.44403,-48.11196553
TRUE,277.0971475,541.9167794,-128.202347,-388.7437711,-477.8845573,-664.1970016,711.1834111,71.85919777,57.93356326,-453.9610399,-169.6425187,-54.50271662,197.6173446,150.9316908,-185.6186431,-244.0479314,175.8020456,111.6622759,462.2187935,-141.6635958,-45.02039523,13.21278379,-49.42430501,282.5911314,393.6747786,-178.2931642,275.6482033,-5.88342143,351.3719979,-51.03247443,49.10726091,58.89552261,-151.5216,59.27333049,-10.45878749,-39.35742628,173.7343151,-135.0451206,-13.02229246,75.46330959,-197.8158415,117.1938805,-90.83239622,-136.328743,-282.8950775,252.6706749,76.17783663,-54.43870966,1.910144321,-287.7000425,24.2319784,-333.9171587,-23.85462099,-96.76329363,78.61939151,-124.4294486,4.841108308,-70.47657037,71.45992484,-106.2097577,-90.46596908,149.4579637,0.0897979,73.63077634,-46.2093265,96.27764151,20.74220601,-2.937986217,-9.181660452,-85.42677486,16.50000386,-3.168736657,-82.16980968,-165.2051544,115.4090576,66.55371039,-74.06137502,178.850801,-93.3533601,72.60075195,-100.0374667,-102.4104865,59.58667652,-7.47453689,-122.2911257,-78.27619241,-60.82051279,112.0897461,-235.851441,144.4340222,25.45588808,77.19828582,-27.44066154,-29.29342171,-14.43521766,68.66220091,47.45787252,26.61835947,37.75733887,25.46142191
TRUE,763.5075141,92.51621839,-88.13163545,-613.8163392,202.0721601,-473.1060968,43.63344493,-152.5449964,136.7648556,42.10235408,389.6528326,-395.1190481,-365.0491085,-535.9425821,104.4031646,-211.137141,316.9675308,263.7499612,38.93971015,109.4381762,-5.683577164,-12.35118911,-197.0280548,366.249326,-138.3769757,327.220638,-87.80571251,-223.2105596,-71.75108953,201.006564,28.3928101,134.5320434,-24.50663099,235.9508007,-47.46789697,78.07652245,-27.54932839,-121.5829422,-159.2645754,-139.6010157,-39.09302578,-85.01918381,-251.964792,86.97292962,99.73292448,45.41779781,-153.5585396,-84.2448509,114.5177667,-60.82560871,-29.75695036,-49.2433913,-128.7034242,119.6768181,-43.29725134,-88.91507571,120.8117141,23.15692923,-213.0496033,-156.3125669,-60.93545752,57.52451516,-24.35742056,62.63686837,-165.0550981,68.14333912,-26.87142439,23.5296597,-22.2148471,67.09807396,-127.1318407,92.59015153,-96.51080027,-16.12365701,-30.07982827,-32.13859355,23.49933889,-56.19348219,77.37952843,115.7345763,-33.34793944,-36.99550275,-26.51183095,-62.52515661,-14.10302934,112.4129199,-70.19594711,36.01747942,52.15866087,55.58995363,29.05872436,135.8661336,131.1149368,8.085477591,-29.60304981,-71.07403402,-74.27560634,104.0323552,154.9908702,-22.04959143
TRUE,184.0011582,-710.0882064,-36.96248016,-260.9139226,-158.1338523,-318.0591868,-514.0684819,298.1633807,128.6650644,269.4187516,312.763103,-94.76302317,366.6445767,48.36732186,159.8199402,368.9653841,-121.5347762,-305.9502027,-83.43211333,-46.20655343,111.3099853,180.4837175,-136.0913504,-36.90271133,-270.1861573,22.66842677,-120.3807405,-169.8296601,-84.08832583,85.58358459,-151.4507261,-46.0580275,2.054591964,-142.3756788,148.4141893,-62.95240424,-49.69994866,63.4863849,106.1603132,98.6995194,83.33551648,62.42507492,42.40800608,109.7903655,38.47953389,-75.60688195,20.34479345,167.7808879,108.4581016,56.7646325,-28.95440959,-39.38653604,99.8882853,-68.9538807,143.7471577,-35.48866553,-108.3782894,-96.13829501,53.96740289,203.7599508,-108.6364819,13.69585427,66.02477158,-32.64898336,75.50474443,-8.051001751,-128.1193336,-74.48687252,-85.02112809,-162.8935308,-22.54266661,104.4858358,2.886293501,-143.234988,103.3329493,-66.75578558,36.06263698,-2.324732572,-115.0584029,-7.625351903,-56.77150123,-0.750591714,71.61675319,-10.31527548,-19.0104079,54.44876531,-19.89288528,-31.29488409,-101.3724001,-27.03772019,4.842785427,-14.98660818,85.51355276,39.03505133,-48.1901744,-84.16175304,-34.17425471,29.72174282,-23.66327175,14.4347438
TRUE,-840.5388369,-243.087376,-272.9387662,-382.0709087,149.4702053,473.9583075,156.557607,-316.5926991,-210.1965595,-125.7229479,244.0091172,-110.5014583,-35.93114534,80.80324038,-143.5613886,217.9180652,157.0016114,-113.9891097,76.50883913,101.1787206,38.41438452,162.4976791,-138.1422103,-193.422614,218.2195526,4.684959338,123.4413135,-53.92308573,-45.57815082,93.79423872,-78.50856932,174.7648489,121.7116419,9.925549949,-23.58783838,-28.72765004,234.2162881,154.0671206,130.1010134,-236.1345628,-64.29072912,72.50384576,-135.4810926,58.07263365,-87.065109,-29.58223653,-218.0214441,-80.56703395,126.620639,175.2182387,44.4686025,81.21766646,179.7242515,12.27555159,62.18389431,256.5630945,2.564567111,30.83236561,-85.55536994,-17.84582843,40.43499341,-48.71537516,61.17633049,21.49721699,55.89454451,-82.00735847,15.63195014,-75.0717027,-159.0914492,71.86598528,3.858276852,49.11370215,-59.34163632,48.59365609,-18.23651971,53.42170211,45.92719416,35.3750382,29.12582937,93.45869646,-99.13904382,-16.20632767,-25.08994926,103.772423,-47.05221849,136.2428786,-16.30397139,-3.403191207,-6.201101891,-8.650844719,-15.12344266,-95.97600988,38.54481427,26.04659741,46.89209939,-192.9903419,-30.41036221,-1.563894378,59.37736854,-119.6690319
TRUE,-397.9623725,-844.8694861,406.7928674,107.8968942,-345.2882,-356.0703587,413.6036241,-99.30874064,123.3638655,246.2382878,-117.3426699,-12.56112897,300.581933,-71.92293825,314.6830949,-252.9793368,-45.57804669,118.6579263,-326.7277073,-210.9474985,-45.494402,-154.1938544,-270.5051606,-105.2413295,48.86554137,-97.01258598,45.14557746,149.156455,-114.3676873,-16.6305822,53.62348967,-58.25047499,117.939002,-72.89329527,-14.63971691,102.3134211,121.2583779,61.22953084,-48.79171914,-89.44743884,-59.73323978,-67.64729745,252.2826272,-21.01280093,12.19407803,-25.21214824,-108.8015355,-239.3146398,-89.87510746,-171.5386161,102.9749597,30.75359037,20.4138162,-73.39594979,-12.46789938,153.3661361,57.17157102,-111.4195797,-113.4999058,-158.1241718,58.32681294,-149.9427516,-46.89175351,-51.27585782,-98.1424749,-41.24200172,-3.628766163,46.55352793,55.40127447,12.9706821,-34.27996727,-22.76956489,-36.95332248,-66.24757689,-37.57601437,-86.50872021,-15.89746856,-30.35945448,23.9017982,-37.24161607,68.08776892,-27.84094124,-96.76606211,-36.69534197,-24.7792598,25.48135076,-45.18906671,-166.9429288,58.41506097,-90.50086004,28.92034245,-40.01379049,-137.5663868,189.6875715,65.20535297,24.79022252,58.98865961,29.56783647,35.09254728,-70.78536287
TRUE,133.8844248,513.9681111,-394.1467426,-287.4063934,-805.2681637,270.3559035,-265.8676038,-314.3613498,-368.6250642,381.3848801,257.8389378,94.42702777,-341.090093,-22.95592485,363.8473309,-288.1976523,-401.0887667,157.0771846,53.807587,260.783028,-168.8535915,-316.2995419,122.0251274,88.06882289,-138.2230739,131.8867094,-89.14343267,-43.08920538,-107.6603992,-62.20413205,-14.07900467,24.16613408,-162.0248432,94.12241775,103.6611336,75.67423257,-86.63822476,-149.0882096,-211.1384249,69.63199826,-106.5239433,-88.17141547,-17.65526781,-1.786912126,-159.6286088,45.12432298,125.5801473,15.44103767,-22.08667674,-89.79760329,183.4359086,-56.31721522,-181.4129166,131.5434732,-59.90076274,-4.4986212,-103.3603551,-79.95249965,-14.91986587,-128.6681962,-35.37399838,-111.3999946,32.38356779,81.05115086,44.31852066,-25.79564103,26.92494097,-11.49566722,64.1293086,34.69705998,-113.4069694,-117.660786,113.4102903,116.4785782,-80.1581017,59.16834592,54.83742637,49.64147199,99.41812668,-64.99651913,13.42479665,62.8627166,231.0343255,-40.49856798,17.73307316,166.4610712,-67.89719711,-117.0171556,74.13133607,-6.89835258,-15.541985,-42.75329853,36.80259182,63.89628821,-144.6619023,48.67396273,42.21125825,11.66465518,-25.38167882,165.6067372
TRUE,310.4951607,-682.0066589,-61.63854844,32.83390878,984.2852599,-278.246767,294.6315,567.8986269,279.8009423,-342.6526969,335.2711083,-125.2974581,-264.7496764,68.26302645,127.6186167,-28.58968899,40.55853763,174.4671218,79.56653904,379.6261888,73.93814346,48.97208846,-78.66887834,-100.561662,81.56400829,-54.24072386,-88.81881381,50.7417218,81.08467736,-50.68951786,-20.06544287,-0.158670834,32.88931689,183.29149,158.5407649,-68.76915198,22.89397287,-203.5773041,-42.38248243,-104.1815632,-9.236398494,-114.6411213,37.68931998,-183.1362912,4.399510415,0.096657076,94.38873626,100.5716265,-98.60047732,-59.06697997,94.41113903,-1.664593338,-103.8008445,-2.020752515,-105.338466,-82.44171092,-136.9522412,10.32469555,-3.498220203,-44.84685251,10.70850567,-38.77767429,66.2682784,-34.84198415,52.91108812,0.153702207,74.08808092,105.9323889,108.971486,15.47424989,40.67182105,-190.7892755,236.5516221,-10.95071291,119.1427675,72.17603085,-104.4909022,-97.32767607,63.86302482,3.644774432,43.00932302,33.04872095,-30.23475088,-7.698609459,74.51614861,99.02822232,33.06671309,-54.6676778,-3.423457827,-175.19213,-31.4466175,-94.96934989,75.33689059,13.28849707,-36.00345251,-65.72840221,-56.92591782,-125.8081987,-79.35067987,-38.39074088
TRUE,-273.9881754,-307.7990397,-169.2773243,-607.8966807,-34.67889028,-548.4899049,-134.4997264,-209.2053588,-31.13788697,-431.7207938,-286.5274366,-107.6264727,293.3423513,325.2166458,-46.41537857,206.5745132,285.626554,9.501779987,9.307714152,-360.2069083,40.96607241,141.2098717,127.3337681,-182.5509223,148.8101534,-76.25837971,3.803962281,233.1320438,0.089026643,-25.76693098,-127.0023172,-81.4622304,-251.6130242,78.8216737,98.8952266,182.7405178,129.0772111,130.2331272,247.2082232,12.33513054,40.96425804,-23.76993664,1.488448534,-30.73766715,78.08957001,137.0471961,56.55906457,107.7825715,6.618678488,35.51685269,-184.5607951,-73.77832197,191.9503871,95.32189302,-253.3889738,144.0424668,-127.0234457,47.31311593,202.4264833,-25.23946434,-37.26586307,9.5779922,162.6029569,-270.7604406,188.6106159,168.734363,69.60517563,63.16701466,7.398093969,-63.12108761,39.10570452,13.86375298,-66.90214948,23.18256331,-35.47198529,36.8902965,175.6246047,-6.005541503,52.8117301,-40.92254679,39.77399183,-10.46153224,43.97893395,-19.81036733,4.632515936,-47.61707071,-46.52022607,61.06882935,-20.58298325,60.74395774,-21.23436568,39.40938368,81.55485603,-42.88164114,84.06989602,31.19476936,-15.52605275,73.84106228,16.72515158,22.40760304
