pred_prob,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120
0,789.3411569,813.9019946,352.8639956,439.8409533,-455.7952199,-196.1090623,196.2090616,-511.9144277,-129.6834701,-788.7268794,566.9320025,76.33174707,597.3444397,-27.19088465,-175.1788356,-405.498741,215.5252181,147.55415,-166.4470176,-32.42487102,-293.159554,-262.599486,-464.4203456,-205.5785408,-341.6254611,248.3664162,248.0836276,-56.85360241,-157.9114579,181.3696915,18.82541813,277.1201885,-21.41183536,-52.06464681,478.7811617,21.01328226,107.8348179,81.79562316,-153.5469587,-71.4605411,-70.21532009,207.8594196,-114.0992245,54.37393666,-6.422265088,-151.6878105,149.7405125,106.0698624,-235.9215071,-39.5695347,-195.2861579,-4.277183292,-157.0716666,142.9176245,60.24342678,-88.50068228,-63.24652137,93.04059401,-121.3989876,-82.13425344,113.6191252,-162.633629,12.53626767,110.2276296,-85.04866392,123.526691,-66.66736953,-124.5921589,175.5599281,131.2859165,125.6980248,14.1087489,23.34317532,-71.09152604,-24.66452623,-48.46584098,-19.30605876,22.08186705,44.48662406,-54.48014567,-131.6421083,7.893429381,-80.67573565,3.213551196,-251.4025515,165.5073003,4.941452839,14.00126793,40.41975621,-72.92969337,87.24816116,112.108717,-112.7514372,59.48455942,-10.65219895,-131.896658,-38.80865307,73.84235111,-56.6612435,-55.54498945,28.90046338,50.21502465,42.73135507,-4.25671861,25.32058368,152.7328532,12.29165443,-16.63006795,-39.55225477,-10.99980968,55.64086276,3.206777046,-91.86777597,-40.47045254,-42.08157861,56.28252583,-66.74396627,28.58937895,-46.73383968,116.5386644
0,-817.2396988,-382.5749058,636.5494433,146.2000654,-139.5207661,203.1796838,410.9214716,-372.1640816,162.8891463,434.4036705,-33.89872554,76.50852971,-304.5734065,-207.0164799,248.5044135,-221.134224,-103.3595855,-140.6489012,178.2183633,88.81932538,232.9802388,-136.502757,-130.4154997,-11.2556925,86.0218026,-169.6176356,267.8108031,148.2770857,85.76638613,-128.8735242,-269.9922024,-169.9790697,41.95738487,-51.12996375,-131.5314091,-51.79670889,-115.1444723,-68.24606186,-83.55739057,-51.52253547,216.713714,-10.76195284,62.53626694,49.32426092,83.77911595,7.614690645,237.8950831,-6.927512093,43.58473892,10.85952521,-75.93698237,9.844251651,37.04882171,-54.47784321,-128.9991798,78.10212049,-1.740211945,-78.32864963,97.16684508,-69.59131432,-79.49220779,-70.35160328,98.2511264,18.12002901,71.89121803,185.5002993,28.30371785,41.67751431,99.88625214,-20.17191262,1.621555371,-52.55629181,33.11168379,-17.94702328,-139.2511099,79.89400017,-68.53064431,-78.28741767,-25.31979982,54.44251395,120.8493195,75.33767892,-7.278893817,-8.148918164,-3.557708028,-83.83489697,29.18373492,101.5335755,-195.3768543,-95.68720909,29.98849985,27.07104103,40.35936189,-3.477303698,6.424530033,12.46093891,124.7736153,198.1850287,50.39604649,-113.905673,25.63171059,-1.05117593,34.1986022,41.30139544,-12.88244254,-22.13766345,-16.4011577,95.43654088,2.608955129,-70.33862779,-5.579718039,-55.86274097,-34.02736781,15.45879211,7.005953898,47.53535351,-103.0747796,47.21456716,6.688111063,14.35567591
0,214.0170173,-275.2748139,1096.105755,690.2068678,-188.5908863,-31.1013213,-24.0487533,-77.23928887,-241.0729469,-537.943266,391.931379,388.3548774,64.32012984,250.7649577,26.45763499,-472.7290978,-505.3985987,27.58146694,-533.9205116,298.8546319,310.7380905,-35.11501401,203.320768,-85.96547872,-174.1829304,251.2796749,-178.4370125,-330.8875588,174.261441,201.3816814,-144.9344069,173.0591547,155.6452377,52.46853705,-34.55309574,-341.2847487,378.6265312,-141.6347671,113.2085345,45.55298285,99.93755745,-235.9202198,-4.517720915,-150.5179656,-85.88636712,412.604991,-254.8467189,-4.90158248,428.2065826,-230.4317609,-69.1314133,-158.1961608,4.264644098,22.47337053,-369.7615538,147.6739815,-226.3489754,-118.7446425,-31.60635995,-54.03497089,56.09428531,72.73383868,-304.608919,80.66934086,-131.3612598,116.4486792,-54.12666573,109.8801827,-326.9057265,-205.5196186,-68.387267,-120.4782052,-77.67134417,-44.3315754,-172.4337466,-22.8703611,68.04167736,-107.1369682,11.7393771,178.5598999,182.3452585,-2.32993639,-27.45244762,132.0775587,-74.59456495,-193.1971005,78.0957737,7.500997983,40.9012378,-74.55186735,-3.756067689,70.63471414,32.03719403,-92.22449944,52.33203846,22.70547439,-19.61068053,-63.62950864,-50.27574004,22.70913182,-27.59771803,-37.07347115,-44.13376645,103.4324632,5.871850285,200.4731451,91.24229028,-11.68238164,28.577736,38.25462079,15.4196067,125.3977829,23.35327071,101.4051618,-84.83317665,103.1998052,129.2736069,65.78517598,190.5330619,188.3366915
0,242.2190564,182.6585337,148.5015796,346.5987537,-732.6582913,433.4804198,478.5120802,602.2546767,-58.31361624,-95.19097626,-432.2631177,-490.5037423,-95.28699493,-293.7044658,-379.8838911,173.4788024,-443.5257483,-550.2033836,13.82921391,-24.05029223,85.25147927,187.2402674,-141.4653619,-117.5035249,197.0982555,-18.82663322,331.8801122,-10.9700476,276.172283,-15.96483366,-91.97197308,-12.75006945,-381.4359797,-256.077831,130.9301233,-157.4419803,-75.52924268,-33.27587314,42.2119493,70.71117052,-1.215597022,25.02776082,-78.12820545,-181.3256613,64.84040899,-120.42025,128.9234943,11.69250642,-69.69650896,-191.3259004,-64.29921523,179.9763164,-18.32884733,319.9997196,252.3574615,68.26660199,60.17637965,48.29269105,97.26595086,70.7422721,51.81412753,-90.37716098,59.75971779,-148.9660773,1.665047668,-146.6666576,-32.88006272,107.4901427,-21.69382308,348.7750616,-250.2725028,-28.99099963,92.56853677,-35.61279075,116.0744333,-95.96865359,-27.94063126,-159.8058553,26.13262874,-89.7069405,110.3881565,51.46283111,-3.749838216,56.82557158,-100.9471997,-5.599653726,-16.27104504,120.2682019,-33.10308551,-98.66413192,-63.5082484,75.53254883,-43.31339395,80.46208816,56.84583303,18.18215241,-44.79705628,-42.77017555,-163.4635594,17.73225291,71.22378853,-124.6440344,-35.64364629,134.8783659,-23.9804965,71.63792144,18.6008602,-56.77560477,81.26253852,45.17771283,-39.13460418,98.96333039,94.80284308,-62.54748464,24.78141423,-53.05053229,-3.158518432,-41.74943526,59.94446925,87.87752259
0,316.2112888,-231.7155655,937.2097591,641.3919318,617.0526111,520.5152226,547.428769,-26.15642788,-31.39011774,-348.757933,-227.1205465,86.47243462,335.5225619,816.8639326,451.2042463,297.299954,-342.7549714,268.2352924,-88.36038895,-367.8215124,403.4359631,83.5544251,-11.49263662,215.571827,143.8930959,693.5707943,-93.30620062,-512.0423873,385.7323143,519.8978632,-298.2213841,-206.2684388,-319.2465208,16.74425658,-215.0022093,-62.65609352,-87.96573571,-174.5919568,-96.67292283,215.5649241,110.9804705,10.91847746,-148.4881059,-269.2754021,-22.8966173,203.3962554,-253.1771035,210.1679527,184.9127438,-86.34570983,126.4191257,139.4959989,177.8543783,-226.0843134,-13.85750823,-207.980897,-284.555155,87.22357316,-94.77271866,154.2707353,195.6419202,-162.5075623,203.1808849,-184.0284582,-160.6048865,140.2297555,-240.2707955,-27.2477921,-37.4472366,110.1884342,185.841498,53.7740695,-214.1035013,-25.14606049,-6.222032864,316.872331,49.39241794,76.44679696,-3.817428786,-34.88312408,-14.8811822,167.6512047,130.1834726,-126.6725834,-59.1743378,-24.60241899,-171.9641057,-67.56326484,1.386492119,-113.9667046,-77.78606413,-25.3141859,-48.11501775,-132.9996975,-81.58474896,91.24786624,-137.7332516,-170.2648747,-2.2691835,-69.28169268,-95.81930686,133.7980665,-167.8448785,-76.27812667,-31.13096343,-56.04433394,-106.3692802,89.53654806,24.44945441,-143.688989,102.4428177,39.00945368,-96.54687849,-2.136736023,74.62944751,-116.9061857,-26.00123516,40.83050189,-3.338869476,-49.86087985
0,256.4231765,-283.9120159,-309.3944582,-436.7010988,-161.2321605,-272.6663877,-247.2784051,483.9475462,-491.2910095,-59.05144148,316.3449076,421.5631391,9.063386376,-45.38502402,-33.91745592,158.0789918,-10.68276536,156.859182,-202.1017749,-64.12831731,132.3089781,-86.37128322,-43.23171169,259.487317,-127.0664191,-370.4529954,-18.32083516,-250.7938586,102.1413171,-56.68902184,-64.95138409,-45.30168805,-327.3547376,-246.9437272,173.0787035,-52.00293057,3.276660861,-49.4431395,-182.4712345,113.9626611,62.57960545,98.10548233,162.837816,-89.1991885,382.8052167,71.87666768,-4.792280509,-48.6434128,-111.3907091,-61.27590416,74.26657957,-39.89003382,-20.11229866,-31.48273317,104.6412474,104.6412984,63.62498927,-10.60478613,84.60288889,-78.69660402,-13.94708863,-114.5451167,-60.66428132,49.39611555,-182.1160013,160.9135565,37.08488698,36.87524809,-20.04860936,-125.4586442,73.42971625,-54.25327674,-73.73036002,-224.5027443,-5.341668281,-161.6588019,17.73812343,-24.13749742,-37.17415434,-22.14790451,-74.74703621,103.4657215,-69.83063471,118.720897,-49.28112708,63.92274813,92.38732729,116.748992,83.85587087,96.27466923,-54.22005365,43.6267069,-12.074346,59.99794457,59.36413558,135.1597549,87.79564088,-21.86858621,104.9703951,-50.66906076,58.38300127,58.35396948,-14.29763144,-63.2986345,-57.56463786,6.882692835,24.88728535,-73.51728122,-39.20751861,-149.7383197,-35.6781685,0.291062043,68.85960972,9.399926281,154.4142955,61.13161231,40.45753512,66.23539016,-41.15506573,22.86414549
0,390.2035235,-153.2380762,340.1367325,294.6318579,48.09480467,-284.3088256,169.064468,-36.02051543,-432.6029922,-287.5543334,815.2605796,42.01100256,111.9038551,407.8620517,189.5718225,415.6167784,-354.5034035,-156.1890676,616.988459,-37.27659966,93.81729069,218.7640999,69.66798433,287.2912035,258.2651078,-224.6295176,-20.923423,-285.6491439,-182.3594111,-233.666803,272.1627305,-350.920877,-240.3073651,222.9728449,-267.0475369,293.9709022,-154.2820747,16.85323479,-338.0742882,-42.04618654,-178.4043318,47.723809,152.6160693,107.9548292,30.65522619,69.43952728,-81.72057746,93.72893822,97.8277661,16.86663575,127.2008563,116.79179,76.70514327,-240.7468812,116.6483631,139.8918546,-83.13554836,-76.83298799,42.5195614,-124.8587634,-9.278281687,13.46103362,-32.40373712,9.577738484,206.2286649,-128.4404341,205.0027265,69.51121387,6.105967406,7.513348724,-100.3525626,-182.760009,-117.2670455,-74.20536749,98.2340247,60.5628427,-82.78970484,-13.30643696,-65.93148573,92.14992357,133.4353209,-111.3111553,163.9244058,-138.5941765,32.11783001,-28.92188372,-96.34731157,31.28348678,-32.437521,110.4582828,-74.99835533,-82.08410694,-107.4646991,15.86865351,90.71465566,-30.37748128,128.7696707,125.2706974,-98.63660945,179.5593415,0.370189625,-31.38118887,66.7815919,71.06440512,38.30945444,11.0359881,63.3084867,45.315702,138.6498572,-75.08286224,101.1054793,-1.251847683,-4.07836567,-86.7703009,-61.49123801,40.07657111,94.81002072,73.52200299,-36.44820897,43.06104125
0,616.931854,179.327353,305.5944711,-371.2540132,-259.3216216,455.9278703,267.6807604,-300.7335021,102.8235221,112.6177757,-153.4487203,861.4111685,-103.7261914,14.08998759,104.0516902,27.0423621,183.9063913,-350.736712,347.7239896,-58.43450221,476.5108563,436.9825268,345.6742522,-241.0318247,77.50246211,-459.7952908,403.0845964,184.4305169,-141.9893686,343.939994,-209.7702972,-100.3166343,-472.4996815,140.0343838,-321.0154765,158.9522412,92.44837372,-195.8327388,160.6010736,-212.7345612,-207.9389374,202.6454381,-123.6503431,-252.0372536,73.31344148,123.1014105,5.033670259,162.5180871,-41.13391687,-215.914027,162.6351298,17.26901998,-17.70812615,78.19148,-64.84541868,210.6476778,18.2626975,-83.35156919,-19.57569184,24.366924,-8.860905382,-75.66295793,-233.8690087,-67.02393969,82.36306749,7.252592453,-136.9744084,25.47858798,-161.1272837,-20.56393359,-56.4479691,-80.9550952,-46.97097312,-78.07809392,-207.0598753,-122.4159415,45.19029035,21.67004315,95.49031437,20.97508783,-51.62730514,99.03930226,73.51151528,-0.338003923,-64.40687221,12.0101253,-76.10263136,209.6332666,98.88474212,159.5527831,-118.5504064,78.4897223,-140.4214173,-57.4674931,-81.88067341,-138.9895914,5.627791734,93.49357851,89.04657867,45.75966295,-109.6413135,-105.8846538,-24.85177222,-19.19439285,-85.4263662,-57.11620304,53.52678314,13.69523112,13.09793636,114.5471405,-25.24788885,-51.66527242,-77.2441162,208.8998916,-68.86869779,39.62448469,-70.54034559,5.252368107,103.9818627,84.39826473
0,-397.9181118,204.4365915,317.1589464,255.1556065,-106.3211781,-782.2753218,26.18066446,-39.5327897,-305.1072517,427.3823423,531.5371822,-561.9270575,-330.880969,-21.84241831,-245.3751542,121.8089032,155.3483179,46.57342684,-72.17906915,-91.49784941,-53.78583177,340.3150219,57.70522488,-492.2263332,-196.5391916,-170.8207811,-33.52556102,-66.06407202,-1.899219764,180.9302783,345.7681544,-122.1974993,-6.956749818,94.84660071,-132.5450257,-287.6588814,-214.3384693,274.4705187,389.797852,-21.00510699,-197.5813614,149.6528371,-43.37106585,139.1154929,78.45573872,-66.80036718,-189.7369111,184.6209507,42.81540346,214.4639919,262.4880677,145.5444754,155.201385,-17.07193602,-23.45203092,37.36151248,61.61522008,227.7775587,79.06580633,7.935864452,-56.15285237,-62.54254668,64.44247986,-182.2438102,-11.51229887,-70.95795231,-204.619784,39.09262669,2.414190999,76.44895535,39.771595,-246.5787944,-40.12320183,105.7258835,95.7283981,-49.01083168,-208.2328425,-131.4652424,-6.068488735,-170.7063666,61.7929662,79.54278012,-112.6142461,114.5669413,105.5885931,-25.66386413,3.876857547,60.60811657,-65.15812175,-77.72652645,-119.1092986,-129.8088041,43.06872422,-147.1486666,74.24639922,-108.2786193,-57.54723264,-105.8943719,88.32930876,-121.1412765,12.03048487,-62.18388327,-56.03637566,-101.863117,64.33474102,89.2099653,27.47746308,48.84924649,110.5934965,4.29743703,-53.73111058,-143.8685642,-59.86847527,117.9972278,31.19952812,49.59260845,-105.9038667,13.07573815,-34.58682466,106.418116
0.014,547.5489545,-487.9616996,129.1266583,-651.975437,-189.9405879,-241.9476386,-252.7030986,65.86584423,122.2442234,-128.283247,19.15991572,363.729536,-456.0383565,-226.246754,-152.4289868,88.76980931,-147.0803661,-146.0172226,-186.1774331,-145.7391535,-46.56080522,-75.47817924,63.31975398,-80.42609671,-79.5671076,-56.89161749,-227.2305169,4.863597711,-229.9143467,-61.39083832,6.981121495,142.6889624,-129.9485316,75.72137092,-80.02849973,-172.5828119,272.4692536,14.81128151,26.84113188,155.195349,-49.35010731,83.55107852,-100.0141651,-222.7644988,-238.0945852,-170.7953764,282.3198012,19.34306557,195.0990961,254.2064938,-106.9847203,-110.2339326,-43.20734806,51.70396406,105.2054914,-90.52648325,-40.94154891,-43.34543675,-85.81417543,125.0388858,-5.381198979,-38.1679829,-21.53756973,-7.352658896,-29.2242338,109.1254311,49.11309116,44.19142921,4.277979246,49.36183339,-15.22436331,-225.2639734,-43.26857941,-22.63123969,176.7037658,126.8794436,-46.86945174,18.3404638,71.48320229,45.42324541,-33.09518224,163.3134765,-79.1396358,76.43228615,105.9966854,-111.6355891,-10.21252006,-118.2459494,8.50816432,-23.97207913,122.2039684,-39.14174421,145.783766,47.54878492,-24.1245624,-111.0417913,-45.08873984,-16.72275777,20.25750512,80.09490524,6.120890627,-21.25542104,48.11071824,0.664716586,-103.8316984,-149.2837142,-2.150945839,90.91412116,13.53437507,54.54249087,129.5967271,-30.32494108,19.37960121,-85.54384168,-84.39849854,103.8135251,-85.26071061,-27.92806555,-42.34654378,48.75412419
0,790.0994595,1578.782551,145.8813228,798.551907,-594.1377871,-406.0344481,643.3027394,-564.1820167,302.9117433,-231.4182957,56.47428047,692.2167761,-238.6594457,312.1715475,-264.5385771,553.6553174,805.4225101,-134.5961111,-93.71935323,-255.8651312,61.28022948,286.1763692,302.0552862,-285.0960051,-17.15103108,-47.00786428,-351.7016895,-79.11473386,101.47489,-458.9839506,-203.9191852,240.4263864,249.8286508,310.4455555,149.4497193,-233.3222661,-164.9438562,7.551524561,-228.256722,-31.52755465,105.3005776,4.79387972,124.8535177,314.7500409,-27.87948287,232.87766,-205.2017475,-289.3105878,-99.70332731,-26.29191797,-16.36898712,-94.68600817,-117.9837663,80.26470867,-82.16360181,93.68888011,107.587827,26.90087969,328.7155496,29.97875101,25.1167378,-65.61918756,-108.6384762,-46.9060137,164.9724948,202.4059953,-241.7267077,225.4300456,-54.06187688,-4.325059684,-83.40888309,-153.5311834,-53.65148111,113.0825319,87.3508197,-42.0798773,-195.4568254,-28.96873025,143.0258895,111.980007,89.78681462,-4.624354012,65.52214279,-122.6763482,27.476549,-34.85994473,-48.22879051,86.90345776,42.04064604,-29.93436174,43.85927996,-100.231387,60.30352221,194.0931026,-56.77302622,-48.656005,114.1769539,-25.45499462,-62.81014708,-4.335139793,-62.74598358,-114.4009656,88.7756371,-193.0889329,22.83665087,53.29122293,11.34767878,-19.20687375,-81.21560688,-152.4802096,96.74694416,56.49842158,-4.2738382,-82.66960465,-87.00433218,-29.84116112,139.7521311,-110.0320116,62.15581268,-145.0437823
0,613.0453765,-259.2987154,344.9602918,-316.3653563,-69.67347026,-180.6429777,2.891200606,512.3494158,131.4119091,-373.932362,-239.5400017,-512.0879712,329.7947587,-539.6735611,-257.3693527,55.03658331,-40.7744439,-281.7356698,-195.8795821,-36.36594754,403.6897569,-149.6004305,215.089375,-41.98185548,426.6032175,-42.09767362,22.44753236,-468.083614,114.8203302,-184.3405975,120.2523615,-122.9425725,-48.61939431,-119.069693,182.5750075,51.60020454,-262.898368,36.57858362,71.74010227,-28.36496416,100.5296948,-147.9798051,-49.18777912,76.71946401,123.7732441,78.92020298,-70.51809514,-60.87124266,-181.8973155,193.0142952,30.57738745,-57.84269158,-60.39294206,71.59447599,-81.31120946,-86.10373042,-30.355736,86.90790177,-86.75310485,-1.085231852,52.79142756,-45.79736095,104.2812715,-74.72519757,161.8812724,15.14875367,98.09802726,52.19026633,103.8485952,24.5141039,240.9441225,195.72708,-82.6601216,-73.31821733,-18.05634036,-72.55108062,50.76574662,18.29211572,-33.61140868,110.4306293,3.66279236,119.4769916,-187.0699383,-18.56174145,-29.65570561,-221.7738874,99.1151631,-40.19040752,-26.28885662,-28.89319712,49.26086349,-106.4993461,-210.0574704,-4.78658676,56.54656196,31.29385251,-57.52803483,68.47134064,92.09935933,59.70137915,67.13644626,36.22030633,-97.92973399,-6.897553052,42.40266344,-21.90504414,-34.16892563,-55.47563948,-50.76041043,20.96746178,26.56444013,124.8182402,-117.5880865,65.03802985,-110.5518306,-7.511400968,10.64631604,-56.61388024,35.02114868,75.27798946
0,717.4318986,211.1544009,-375.69929,-545.5846967,-188.1954127,-557.6575207,-170.9315819,326.9529741,-195.6956449,70.71779115,428.5651527,-4.588910033,199.4119772,55.11538034,341.8302377,-310.1737116,-184.9248738,-217.6764354,-28.8014123,26.58536401,-21.3218344,-121.5707022,-332.0081928,-339.9142609,93.62694543,-315.3379667,-79.14720726,-115.2141929,308.5767961,-55.82012569,83.26032571,54.30406821,-10.01561845,-134.2057446,-322.2236178,-287.1979291,-49.09334834,112.8946906,10.94194688,42.44412441,-101.4115713,-112.0071372,64.94058351,45.75701497,-125.5869204,-119.8387948,-33.43940355,-95.42271926,9.857474465,-28.62452951,-51.95029607,-10.31142995,106.8609885,-178.738486,-6.697948264,118.2808282,-18.71150439,-118.4518012,74.0864272,-37.67039306,87.6067843,-167.826485,84.74929991,47.22606479,97.56198936,-215.0329652,-98.42660977,82.40786061,79.65217753,-12.25313653,53.57050465,-68.39623649,-70.46560796,-104.4994105,60.62386214,43.57367689,-32.25197619,-114.8747438,-92.48753313,20.75899859,14.84201838,-198.2851341,-83.94776289,-65.7287687,129.6173941,-16.07147625,115.9769605,79.54835324,-27.98370937,-67.47974149,-22.43678705,-17.14607674,48.68139837,-58.04355699,-112.1497223,23.09067968,-61.1972002,-40.60914902,51.83334881,52.00077427,51.24232012,18.56659525,-62.979887,8.111737883,61.26059862,-4.711355638,-3.497225491,-40.07043777,19.12629849,54.3217491,7.614936623,63.65519161,-136.6981414,-82.9107876,26.86799174,-23.60184443,10.11048503,65.22798911,-40.64750022,-100.0185411
0,540.8381657,1039.120778,239.3594559,854.5933155,-159.5804576,-416.1431965,208.0408785,-491.7174777,-769.7354973,-804.5366981,180.6011127,-111.5288401,295.6123546,242.8032684,-281.8597964,-351.5378174,55.32538625,-302.6150108,-24.9572384,-191.88687,127.706526,76.39294868,-465.1880612,-276.2159438,143.0256835,118.9499269,311.4138145,-41.16604072,-97.38075739,167.9629054,8.623578649,23.68002157,-193.7589754,-197.922288,145.1131825,87.37098965,99.35464827,-31.92590009,-191.04744,-183.7525266,-66.92025079,122.0893736,-83.86653972,-32.90866094,-103.8750665,-104.4774619,-20.14885516,11.85332114,-146.1324441,142.4741005,-74.22569321,123.3997385,-107.8728987,-201.4885773,-91.51027232,-100.5982481,112.2749204,250.2715891,47.49615168,45.75976909,-135.0407332,-107.6980232,74.12165737,15.3072977,-121.096971,-101.5269403,-97.14165508,-154.6488415,18.13390669,-25.60471879,-18.88201495,37.10020659,135.3850821,-100.6057652,66.2365526,15.95482229,-84.96221826,-95.35260515,12.5556802,-116.9818885,-18.83546168,120.3712528,58.53877951,-19.3919135,-92.43398626,-147.4884114,-67.44915022,-34.49506655,162.7019634,136.2406272,97.33825701,12.96476797,-66.21251837,-62.52969633,8.58680096,101.6683879,62.26211209,16.23641143,-35.00107483,33.67642533,54.01392825,23.69550138,-61.80883576,1.492160123,-6.216942509,-81.83334771,-61.40531253,107.6881176,-50.2766298,46.58899764,77.30815996,-99.06779657,11.4561679,-37.01433361,81.50438028,-48.11493257,-1.812182607,47.73145773,-42.81034306,-103.3344841
0,-706.3135646,-358.7691697,682.9843248,30.00961352,-361.6493317,167.4364706,493.0452077,-72.55107575,-38.22069455,425.5958603,100.1827895,10.68967742,112.0962935,-14.48296843,408.6434177,-294.884021,-14.50616334,-183.2263507,323.6504255,124.4337464,163.4970932,-22.77604011,-131.7530042,30.95671176,78.02301127,-447.3825879,-4.085898285,-289.4502661,-29.7369657,8.525363009,62.77911714,305.5555149,-122.6778736,-209.2209493,-148.8484438,80.51740834,-220.9519014,-80.90726037,107.0578961,-140.8718468,97.42309648,-48.73268695,114.2084298,-85.88462178,-79.23911192,58.75448544,61.08101713,98.86218151,178.5614847,183.1532019,-116.1032866,33.23182845,-79.6332066,-243.2020806,-0.2153736,52.16669169,75.16632377,49.80192241,-33.59368744,48.5571751,-231.6083401,7.982854276,96.82709999,96.70923578,-60.45224336,22.89100293,-17.32299328,-12.82065284,49.91959643,25.97338162,-63.93734481,-103.3462363,-16.10468497,77.21010221,73.5471271,155.4543023,50.93440431,-45.4732999,-53.05053717,36.31599869,-101.6638414,-12.37072273,-28.6490346,-108.5253818,-3.165959769,48.40045087,-36.24948515,-70.57760236,-19.04651366,9.637546516,-34.32903287,-109.7925561,28.63174756,-41.58691564,21.91347755,-0.739171839,37.96547631,-60.72764433,-12.00738903,-57.2104119,29.08747109,13.06643153,-36.78215396,15.70695836,77.13704206,36.44483239,-75.61199302,-62.89410793,13.18141579,89.82177509,-35.80525646,142.7624304,49.99829048,42.6592142,-111.4360154,-10.57051854,-40.42958371,-0.537966128,9.971297989,-125.1345956
0,-102.4366047,-235.76173,492.6035632,1058.085288,152.6356469,-40.76903937,165.476327,247.3317626,-21.01474485,331.9478628,-394.4799835,-462.4107973,-437.4305876,-187.3843018,-114.6052059,157.3547807,-341.940954,-181.3458277,-0.020283253,-371.9338957,-169.696795,358.0026492,127.707058,204.4497015,-78.78696107,-217.8658323,80.95649795,271.4914206,-133.0470913,368.3461212,160.3364571,76.86330687,-46.56668316,40.28160934,-240.1740592,-35.86249564,-240.7491167,-203.8570938,-138.6022802,95.91181452,-222.8896682,-18.24790791,137.6699622,-108.8291133,169.0379376,128.6716335,106.6954138,-43.47519862,76.1478884,78.73168929,-208.5162191,-26.07080527,182.9764219,94.68546493,0.650769966,111.9226855,99.96841869,-22.47380694,160.6617672,-44.83720151,196.2443995,-57.86545019,-161.0152056,-10.1163966,22.81996456,35.33304538,38.42840868,-24.350894,-38.51117429,70.9331018,34.69633347,-12.02440235,27.21673339,126.083141,-50.2759663,-23.65889198,-47.72897074,-61.15594642,84.58765326,87.62272239,35.27231012,-17.26793179,-76.11915052,25.56849259,64.79921053,108.6964352,29.7350345,58.51587018,34.88291172,-44.57319779,-103.3365672,0.166956651,43.94035348,-14.98240868,40.38512916,-74.01372547,-6.787853839,56.37812738,0.736795234,-71.4932594,-4.438003161,150.0838816,-12.98232678,146.5542957,-48.46204041,140.2274425,-60.99235867,27.00524505,-7.511112044,-1.63207213,59.56047448,-78.82758982,-30.96306636,-55.36881041,-51.06001369,-50.57105544,3.687162852,15.1522854,-33.98914759,-12.72338958
0.001,-501.8478167,-667.4346424,582.5300717,-94.23404486,-449.4907255,-95.92018512,439.1880646,20.45745777,134.247439,483.8561308,-94.32268227,97.95217265,122.9028402,-45.96278815,326.1842125,-330.7937495,-29.94418361,58.36978842,-33.30036902,-20.74494423,11.25786677,-106.1498689,-314.4312627,-66.88043729,22.69038185,-380.083822,143.8682376,7.21761025,116.8413292,3.130113137,-92.90687998,-24.60517482,45.2704371,-212.8564384,41.64996718,200.1038554,-94.70560307,65.227303,-23.3312904,-86.55949653,-21.73211033,-83.53693812,247.6297652,-28.02030073,105.0044163,-9.152596298,-30.22432266,-69.65316325,105.4607597,-41.80756463,-151.0304375,45.12887901,47.5673563,-190.980652,7.293578734,47.51996962,-95.18227619,-5.502105308,29.03481029,70.14444694,-264.4842865,-99.26412008,47.04794559,36.78977708,-41.58433635,-35.31335884,19.06075546,-83.21294121,9.467737994,33.81630222,-20.34853965,-3.113363248,68.97855824,5.108509129,14.43766938,29.79021326,54.00490225,-1.45163487,-44.46826678,20.69576852,-84.69238374,82.13808068,-55.97520066,92.51914648,64.89759655,-18.21537296,-21.93155761,97.05457665,-24.22181987,-62.38125842,-45.85328118,97.352088,-32.45104241,35.51380175,-66.51020534,36.36936311,-93.84291927,-103.3301923,-19.32972897,75.12183721,-50.16904205,0.303417346,121.6156073,-31.20568735,-16.40927042,73.9603579,-56.88595022,-0.740242918,131.7741358,-111.3876207,17.25180752,9.409979889,-26.60857341,-76.50679677,14.075179,-145.1996027,59.79993614,-52.55985775,-39.36223548,13.61703169
